BTS ASCII format

Type:         	Force 3D tracks
Measure unit: 	N

Tracks:       	2
Frequency:    	240 Hz
Frames:       	4239
Start time:   	0.000

 Frame	  Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   700	 2.917	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   701	 2.921	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   702	 2.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   703	 2.929	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   704	 2.933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   705	 2.938	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   706	 2.942	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   707	 2.946	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   708	 2.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   709	 2.954	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   710	 2.958	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   711	 2.963	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   712	 2.967	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   713	 2.971	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   714	 2.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   715	 2.979	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   716	 2.983	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   717	 2.987	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   718	 2.992	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   719	 2.996	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   720	 3.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   721	 3.004	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   722	 3.008	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   723	 3.013	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   724	 3.017	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   725	 3.021	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   726	 3.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   727	 3.029	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   728	 3.033	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   729	 3.037	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   730	 3.042	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   731	 3.046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   732	 3.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   733	 3.054	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   734	 3.058	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   735	 3.063	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   736	 3.067	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   737	 3.071	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   738	 3.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   739	 3.079	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   740	 3.083	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   741	 3.088	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   742	 3.092	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   743	 3.096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   744	 3.100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   745	 3.104	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   746	 3.108	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   747	 3.112	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   748	 3.117	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   749	 3.121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   750	 3.125	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   751	 3.129	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   752	 3.133	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   753	 3.138	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   754	 3.142	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   755	 3.146	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   756	 3.150	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   757	 3.154	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   758	 3.158	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   759	 3.162	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   760	 3.167	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   761	 3.171	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   762	 3.175	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   763	 3.179	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   764	 3.183	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   765	 3.188	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   766	 3.192	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   767	 3.196	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   768	 3.200	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   769	 3.204	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   770	 3.208	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   771	 3.213	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   772	 3.217	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   773	 3.221	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   774	 3.225	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   775	 3.229	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   776	 3.233	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   777	 3.237	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   778	 3.242	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   779	 3.246	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   780	 3.250	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   781	 3.254	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   782	 3.258	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   783	 3.263	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   784	 3.267	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   785	 3.271	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   786	 3.275	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   787	 3.279	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   788	 3.283	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   789	 3.287	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   790	 3.292	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   791	 3.296	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   792	 3.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   793	 3.304	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   794	 3.308	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   795	 3.313	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   796	 3.317	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   797	 3.321	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   798	 3.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   799	 3.329	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   800	 3.333	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   801	 3.338	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   802	 3.342	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   803	 3.346	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   804	 3.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   805	 3.354	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   806	 3.358	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   807	 3.362	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   808	 3.367	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   809	 3.371	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   810	 3.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   811	 3.379	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   812	 3.383	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   813	 3.388	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   814	 3.392	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   815	 3.396	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   816	 3.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   817	 3.404	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   818	 3.408	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   819	 3.412	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   820	 3.417	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   821	 3.421	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   822	 3.425	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   823	 3.429	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   824	 3.433	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   825	 3.438	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   826	 3.442	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   827	 3.446	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   828	 3.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   829	 3.454	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   830	 3.458	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   831	 3.463	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   832	 3.467	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   833	 3.471	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   834	 3.475	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   835	 3.479	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   836	 3.483	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   837	 3.487	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   838	 3.492	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   839	 3.496	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   840	 3.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   841	 3.504	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   842	 3.508	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   843	 3.513	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   844	 3.517	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   845	 3.521	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   846	 3.525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   847	 3.529	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   848	 3.533	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   849	 3.537	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   850	 3.542	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   851	 3.546	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   852	 3.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   853	 3.554	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   854	 3.558	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   855	 3.563	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   856	 3.567	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   857	 3.571	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   858	 3.575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   859	 3.579	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   860	 3.583	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   861	 3.588	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   862	 3.592	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   863	 3.596	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   864	 3.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   865	 3.604	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   866	 3.608	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   867	 3.612	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   868	 3.617	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   869	 3.621	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   870	 3.625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   871	 3.629	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   872	 3.633	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   873	 3.638	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   874	 3.642	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   875	 3.646	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   876	 3.650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   877	 3.654	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   878	 3.658	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   879	 3.662	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   880	 3.667	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   881	 3.671	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   882	 3.675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   883	 3.679	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   884	 3.683	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   885	 3.688	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   886	 3.692	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   887	 3.696	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   888	 3.700	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   889	 3.704	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   890	 3.708	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   891	 3.713	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   892	 3.717	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   893	 3.721	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   894	 3.725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   895	 3.729	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   896	 3.733	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   897	 3.737	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   898	 3.742	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   899	 3.746	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   900	 3.750	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   901	 3.754	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   902	 3.758	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   903	 3.763	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   904	 3.767	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   905	 3.771	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   906	 3.775	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   907	 3.779	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   908	 3.783	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   909	 3.787	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   910	 3.792	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   911	 3.796	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   912	 3.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   913	 3.804	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   914	 3.808	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   915	 3.813	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   916	 3.817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   917	 3.821	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   918	 3.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   919	 3.829	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   920	 3.833	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   921	 3.838	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   922	 3.842	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   923	 3.846	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   924	 3.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   925	 3.854	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   926	 3.858	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   927	 3.862	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   928	 3.867	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   929	 3.871	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   930	 3.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   931	 3.879	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   932	 3.883	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   933	 3.888	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   934	 3.892	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   935	 3.896	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   936	 3.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   937	 3.904	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   938	 3.908	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   939	 3.912	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   940	 3.917	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   941	 3.921	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   942	 3.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   943	 3.929	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   944	 3.933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   945	 3.938	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   946	 3.942	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   947	 3.946	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   948	 3.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   949	 3.954	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   950	 3.958	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   951	 3.963	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   952	 3.967	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   953	 3.971	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   954	 3.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   955	 3.979	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   956	 3.983	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   957	 3.987	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   958	 3.992	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   959	 3.996	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   960	 4.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   961	 4.004	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   962	 4.008	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   963	 4.012	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   964	 4.017	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   965	 4.021	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   966	 4.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   967	 4.029	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   968	 4.033	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   969	 4.037	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   970	 4.042	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   971	 4.046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   972	 4.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   973	 4.054	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   974	 4.058	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   975	 4.063	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   976	 4.067	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   977	 4.071	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   978	 4.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   979	 4.079	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   980	 4.083	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   981	 4.088	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   982	 4.092	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   983	 4.096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   984	 4.100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   985	 4.104	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   986	 4.108	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   987	 4.113	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   988	 4.117	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   989	 4.121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   990	 4.125	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   991	 4.129	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   992	 4.133	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   993	 4.137	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   994	 4.142	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   995	 4.146	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   996	 4.150	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   997	 4.154	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   998	 4.158	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   999	 4.162	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1000	 4.167	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1001	 4.171	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1002	 4.175	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1003	 4.179	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1004	 4.183	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1005	 4.188	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1006	 4.192	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1007	 4.196	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1008	 4.200	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1009	 4.204	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1010	 4.208	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1011	 4.213	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1012	 4.217	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1013	 4.221	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1014	 4.225	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1015	 4.229	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1016	 4.233	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1017	 4.238	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1018	 4.242	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1019	 4.246	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1020	 4.250	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1021	 4.254	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1022	 4.258	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1023	 4.262	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1024	 4.267	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1025	 4.271	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1026	 4.275	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1027	 4.279	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1028	 4.283	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1029	 4.287	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1030	 4.292	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1031	 4.296	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1032	 4.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1033	 4.304	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1034	 4.308	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1035	 4.313	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1036	 4.317	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1037	 4.321	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1038	 4.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1039	 4.329	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1040	 4.333	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1041	 4.338	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1042	 4.342	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1043	 4.346	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1044	 4.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1045	 4.354	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1046	 4.358	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1047	 4.363	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1048	 4.367	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1049	 4.371	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1050	 4.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1051	 4.379	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1052	 4.383	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1053	 4.387	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
